year,category,n,Num_Trans,Area,Property_Type
2010,FAME COURT,1118,1,Bedok,Terrace House
2010,FAMILIE MANSIONS,468,1,Geylang,Apartment
2010,FAR HORIZON GARDENS,570,30,Ang Mo Kio,Condominium
2010,FENARA COURT,715,1,Bedok,Apartment
2010,FENGLI GARDENS,885,3,Serangoon,Terrace House
2010,FERN LODGE,560,1,Geylang,Apartment
2010,FERNHILL COTTAGE,1279,4,Tanglin,Terrace House
2010,FERNHILL COURT,1705,2,Tanglin,Condominium
2010,FERNWOOD TOWERS,866,26,Bedok,Condominium
2010,FERRARIA PARK CONDOMINIUM,816,25,Pasir Ris,Condominium
2010,FIFTH AVENUE CONDOMINIUM,1380,4,Bukit Timah,Condominium
2010,FINLAND GARDENS,888,5,Bedok,Condominium
2010,FLAME TREE PARK,855,9,Bishan,Condominium
2010,FLORA EAST,652,1,Geylang,Apartment
2010,FLORA WEST,1028,1,Clementi,Terrace House
2010,FLORENCE GROVE,999,1,Hougang,Terrace House
2010,FLORIDA PARK,698,8,Ang Mo Kio,Semi-Detached House
2010,FLORISSA PARK,663,8,Ang Mo Kio,Semi-Detached House
2010,FLYNN PARK,996,7,Queenstown,Condominium
2010,FONTANA HEIGHTS,1417,1,Bukit Timah,Condominium
2010,FOOK HAI BUILDING,533,1,Outram,Apartment
2010,FOREST HILLS CONDOMINIUM,569,12,Yishun,Condominium
2010,FORT GARDENS,1055,3,Kallang,Condominium
2010,FORTREDALE,983,3,Kallang,Apartment
2010,FORTUNA GARDENS,611,1,Hougang,Terrace House
2010,FORTUNA HILL,731,1,Hougang,Terrace House
2010,FORTUNE JADE,819,3,Geylang,Apartment
2010,FORTUNE PARK,700,9,Hougang,Condominium
2010,FORTUNE SPRING,689,2,Bedok,Apartment
2010,FORTUNE VIEW,530,2,Serangoon,Terrace House
2010,FOUR SEASONS PARK,2695,7,River Valley,Condominium
2010,FRAGRANCE COURT,831,4,Queenstown,Apartment
2010,FRAGRANT GARDENS,761,2,Serangoon,Apartment
2010,FRANKEL ESTATE,908,52,Bedok,Detached House
2010,FREESIA WOODS,937,11,Clementi,Condominium
2010,FRUITION,950,3,Geylang,Apartment
2010,FUDU PARK,684,7,Ang Mo Kio,Semi-Detached House
2010,FULTON HILL,688,3,Bishan,Terrace House
2010,FUYONG ESTATE,248,1,Bukit Panjang,Terrace House
2010,FUYUEN COURT,645,1,Geylang,Apartment
2010,GALAXY TOWERS,670,2,Geylang,Apartment
2010,GALLERY 8,765,6,Marine Parade,Apartment
2010,GALLERY FIFTEEN,668,2,Novena,Apartment
2010,GALLOP GABLES,1540,10,Tanglin,Condominium
2010,GALLOP GREEN,1725,3,Tanglin,Condominium
2010,GALLOP VILLAS,841,1,Tanglin,Detached House
2010,GAMBIER COURT,1023,2,River Valley,Apartment
2010,GARDENVILLE,1794,5,Tanglin,Condominium
2010,GARDENVISTA,1038,31,Bukit Timah,Condominium
2010,GARLICK VILLE,1500,2,Bukit Timah,Terrace House
2010,GENTLE VILLAS,1014,11,Novena,Detached House
2010,GERALD RESIDENCE,979,1,Hougang,Terrace House
2010,GEYLANG CONSERVATION AREA,1041,2,Geylang,Detached House
2010,GEYLANG HERITAGE,639,2,Geylang,Apartment
2010,GILSTEAD 38,1317,1,Novena,Apartment
2010,GILSTEAD BROOKS,1009,4,Novena,Terrace House
2010,GILSTEAD COURT,1164,3,Novena,Condominium
2010,GILSTEAD MANSION,1065,1,Novena,Apartment
2010,GISBORNE LIGHT,1104,1,Tanglin,Apartment
2010,GLAMOUR VILLE,733,1,Bedok,Apartment
2010,GLENDALE PARK,786,22,Bukit Batok,Condominium
2010,GLENFIELD APARTMENTS,923,28,Bedok,Apartment
2010,GLENTREES,1199,15,Bukit Timah,Condominium
2010,GLOBAL VILLE,793,5,Novena,Apartment
2010,GLORIA MANSION,811,2,Queenstown,Apartment
2010,GLOUCESTER MANSIONS,1376,3,Novena,Apartment
2010,GOLD COAST CONDOMINIUM,847,8,Queenstown,Condominium
2010,GOLD LEAF MANSIONS,780,2,Bedok,Apartment
2010,GOLDEN HEIGHTS,888,6,Serangoon,Apartment
2010,GOLDEN HILL ESTATE,860,18,Serangoon,Semi-Detached House
2010,GOLDEN RISE ESTATE,948,2,Bukit Timah,Semi-Detached House
2010,GOLDENHILL PARK CONDOMINIUM,1081,31,Serangoon,Condominium
2010,GOLDENHILL VILLAS,1304,3,Serangoon,Terrace House
2010,GOLDHILL GARDENS,1503,2,Novena,Semi-Detached House
2010,GOLDLEAF GARDENS,946,5,Bedok,Terrace House
2010,GOODLINK PARK,621,2,Mandai,Apartment
2010,GOODLUCK GARDEN,765,9,Bukit Timah,Condominium
2010,GOODWILL COURT,551,1,Bedok,Apartment
2010,GOODWOOD GARDENS,1576,2,Newton,Apartment
2010,GOVT CO-OP HOUSING ESTATE,813,1,Hougang,Semi-Detached House
2010,GRACE GARDEN,863,3,Bedok,Terrace House
2010,GRACE PARK,655,1,Serangoon,Semi-Detached House
2010,GRAND CHATEAU,743,6,Bukit Timah,Condominium
2010,GRAND REGALIA,717,4,Hougang,Apartment
2010,GRAND REGENCY,768,2,Bukit Timah,Apartment
2010,GRAND RESIDENCE,808,5,Bedok,Apartment
2010,GRANDE VISTA,673,22,Ang Mo Kio,Condominium
2010,GRANDEUR 8,793,74,Ang Mo Kio,Condominium
2010,GRANDLINK SQUARE,658,2,Geylang,Apartment
2010,GRANGE HEIGHTS,1375,3,River Valley,Apartment
2010,GRANGE RESIDENCES,2649,5,Tanglin,Condominium
2010,GREEN HILL ESTATE,776,6,Bukit Panjang,Detached House
2010,GREEN LODGE,727,19,Bukit Timah,Condominium
2010,GREEN SPRINGS,797,3,Hougang,Semi-Detached House
2010,GREENBANK PARK,918,2,Bukit Timah,Semi-Detached House
2010,GREENDALE COURT,774,1,Bukit Timah,Apartment
2010,GREENRIDGE,889,4,Bukit Timah,Terrace House
2010,GREENWOOD VILLAS,1601,3,Bukit Timah,Terrace House
2010,GROSVENOR VIEW,764,13,Bedok,Condominium
2010,GUAN SOON TERRACE,845,3,Tampines,Terrace House
2010,GUAN SOON VILLAS,719,1,Tampines,Terrace House
2010,GUILIN COURT,496,3,Geylang,Apartment
2010,GUILIN MANSIONS,608,3,Geylang,Apartment
2010,GUILIN VIEW,663,66,Bukit Batok,Condominium
2010,GUILLEMARD APARTMENT,577,1,Geylang,Apartment
2010,GUILLEMARD COURT,439,1,Geylang,Apartment
2010,GUILLEMARD VIEW,595,5,Geylang,Apartment
2010,HAI SING PARK,772,1,Hougang,Terrace House
2010,HAIG COURT,981,22,Marine Parade,Condominium
2010,HAIG ELEVEN,982,3,Marine Parade,Apartment
2010,HAIG LODGE,828,3,Marine Parade,Apartment
2010,HAIG TEN,723,2,Geylang,Apartment
2010,HAPPY ESTATE,969,2,Ang Mo Kio,Semi-Detached House
2010,HAPPY GARDENS,830,1,Geylang,Terrace House
2010,HAPPY PARK,725,2,Ang Mo Kio,Semi-Detached House
2010,HARBOUR VIEW TOWERS,995,10,Bukit Merah,Condominium
2010,HARBOURLIGHTS,1223,6,Bukit Merah,Apartment
2010,HARBOURSIDE APARTMENTS,1084,16,Bukit Merah,Apartment
2010,HARMONY @ 1A,840,1,Hougang,Apartment
2010,HARMONY MANSION,1136,12,Marine Parade,Condominium
2010,HARVEST MANSIONS,834,6,Bukit Merah,Apartment
2010,HARVEY VIEW,849,7,Tampines,Semi-Detached House
2010,HAZEL PARK CONDOMINIUM,760,43,Bukit Panjang,Condominium
2010,HAZEL PARK TERRACE,885,1,Bukit Panjang,Terrace House
2010,HEETON CLASSIC,616,1,Yishun,Terrace House
2010,HEETON PARK,615,1,Yishun,Terrace House
2010,HENLEY GARDENS,775,8,Hougang,Terrace House
2010,HENRY PARK,1165,10,Bukit Timah,Detached House
2010,HERITAGE 9,1739,1,Geylang,Terrace House
2010,HERITAGE PLACE,1243,1,Downtown Core,Apartment
2010,HERITAGE VIEW,900,54,Queenstown,Condominium
2010,HERTFORD MANSION,754,2,Kallang,Apartment
2010,HIGH OAK CONDOMINIUM,719,19,Bukit Timah,Condominium
2010,HIGH POINT,1209,2,Newton,Apartment
2010,HIGHGATE,894,17,Bukit Timah,Condominium
2010,HIGHLAND CONDOMINIUM,632,1,Hougang,Condominium
2010,HIGHLAND COTTAGE,504,1,Hougang,Semi-Detached House
2010,HIGHLAND RESIDENCES,429,1,Hougang,Terrace House
2010,HIGHLAND ROW,789,4,Hougang,Terrace House
2010,HILLBROOKS,778,29,Bukit Batok,Condominium
2010,HILLCREST ARCADIA,900,29,Bukit Timah,Condominium
2010,HILLCREST PARK,1273,13,Bukit Timah,Apartment
2010,HILLCREST VILLA,946,7,Bukit Timah,Terrace House
2010,HILLINGTON GREEN,780,47,Bukit Batok,Condominium
2010,HILLODGE,641,1,Queenstown,Terrace House
2010,HILLS APARTMENT,1465,1,Novena,Apartment
2010,HILLSIDE GARDENS,434,1,Hougang,Terrace House
2010,HILLSIDE MANSIONS,718,5,Hougang,Apartment
2010,HILLTOP GROVE,611,25,Bukit Batok,Condominium
2010,HILLVIEW 128,735,10,Bukit Batok,Apartment
2010,HILLVIEW APARTMENTS,660,2,Bukit Batok,Apartment
2010,HILLVIEW GARDEN ESTATE,764,28,Bukit Batok,Apartment
2010,HILLVIEW GREEN,735,34,Bukit Batok,Condominium
2010,HILLVIEW HEIGHTS,761,30,Bukit Batok,Condominium
2010,HILLVIEW PARK,742,11,Bukit Batok,Condominium
2010,HILLVIEW REGENCY,753,69,Bukit Batok,Condominium
2010,HILLVIEW RESIDENCE,745,10,Bukit Batok,Condominium
2010,HILLVIEW VILLAS,780,7,Bukit Batok,Terrace House
2010,HOA NAM BUILDING,789,2,Kallang,Apartment
2010,HOCK SENG PARK,1357,3,Bukit Timah,Semi-Detached House
2010,HOCK SWEE HILL,699,12,Serangoon,Detached House
2010,HOLLAND GARDENS,1315,2,Bukit Timah,Semi-Detached House
2010,HOLLAND GROVE,1214,9,Bukit Timah,Semi-Detached House
2010,HOLLAND HILL LODGE,1051,2,Bukit Timah,Apartment
2010,HOLLAND HILL PARK,1163,6,Bukit Timah,Condominium
2010,HOLLAND MEWS,1245,3,Tanglin,Apartment
2010,HOLLAND PEAK,1210,11,Bukit Timah,Condominium
2010,HOLLAND TOWER,1068,4,Tanglin,Apartment
2010,HOLLANDIA,900,2,Bukit Timah,Condominium
2010,HOLLANDSWOOD COURT,674,3,Tanglin,Apartment
2010,HOLLYWOOD APARTMENTS,1307,2,River Valley,Apartment
2010,HOLT RESIDENCES,1261,2,Tanglin,Apartment
2010,HOMEY GARDENS,785,5,Bedok,Apartment
2010,HONG HENG GARDEN,403,1,Yishun,Apartment
2010,HONG HENG MANSIONS,557,6,Yishun,Apartment
2010,HONG KONG PARK,1073,10,Bukit Timah,Detached House
2010,HONG LEONG GARDEN SHOPPING CENTRE,753,1,Clementi,Apartment
2010,HONOLULU TOWER,1279,1,Tanglin,Apartment
2010,HOOT KIAM MANSION,873,1,Tanglin,Apartment
2010,HOOVER PARK,992,8,Bukit Timah,Semi-Detached House
2010,HORIZON GARDENS,484,15,Ang Mo Kio,Terrace House
2010,HORIZON GREEN,451,6,Ang Mo Kio,Terrace House
2010,HORIZON TOWER,1193,18,River Valley,Condominium
2010,HOUGANG GREEN,648,11,Hougang,Apartment
2010,HUME PARK I,741,22,Bukit Batok,Condominium
2010,HUME PARK II,760,19,Bukit Batok,Condominium
2010,ICON,1743,91,Downtown Core,Apartment
2010,IDYLLIC RESIDENCES,887,7,Bedok,Apartment
2010,IMPERIAL HEIGHTS,1158,7,Geylang,Apartment
2010,INTERNATIONAL PLAZA,1004,15,Downtown Core,Apartment
2010,INTERO,949,2,Toa Payoh,Apartment
2010,ISLAND COUNTRY VILLAS,657,2,Ang Mo Kio,Semi-Detached House
2010,ISLAND GARDENS,1020,1,Bishan,Terrace House
2010,ISLAND PARK,713,2,Bishan,Semi-Detached House
2010,ISLAND VIEW,845,4,Queenstown,Condominium
2010,IVORY APARTMENTS,677,2,Bedok,Apartment
2010,IVORY HEIGHTS,539,27,Jurong East,Condominium
2010,J C DRAYCOTT,2032,1,Newton,Apartment
2010,JADE MANSION,1188,3,Bukit Timah,Condominium
2010,JADE TOWER,571,3,Serangoon,Apartment
2010,JADE VINE GARDENS,725,3,Hougang,Terrace House
2010,JALAN BESAR PLAZA,842,1,Kallang,Apartment
2010,JANSEN 28,746,3,Hougang,Apartment
2010,JANSEN MANSIONS,616,4,Hougang,Apartment
2010,JANSEN SPRING,601,3,Hougang,Apartment
2010,JASMINE COURT,304,1,Bishan,Condominium
2010,JC COURT,654,1,Geylang,Apartment
2010,JC RESIDENCE,895,2,Geylang,Apartment
2010,JC VILLE,676,2,Geylang,Terrace House
2010,JERSEY LODGE,755,3,Bedok,Apartment
2010,JERVOIS JADE APARTMENTS,933,6,Tanglin,Apartment
2010,JERVOIS LODGE,1187,5,Tanglin,Condominium
2010,JERVOIS MEADOWS,1203,2,Tanglin,Apartment
2010,JERVOIS REGENCY,1019,5,Tanglin,Apartment
2010,JEWEL OF BALMORAL,1660,3,Tanglin,Apartment
2010,JIN DING GARDEN,625,1,Bedok,Terrace House
2010,JLB RESIDENCES,820,6,Pasir Ris,Apartment
2010,JOO CHIAT APARTMENT,528,2,Marine Parade,Apartment
2010,JOO CHIAT MANSIONS,585,4,Geylang,Apartment
2010,JUBILEE RESIDENCE,996,1,Queenstown,Apartment
2010,KASTURINA LODGE,1207,6,Tanglin,Apartment
2010,KATONG APARTMENTS,643,2,Geylang,Apartment
2010,KATONG GARDENS,811,5,Marine Parade,Condominium
2010,KATONG MANSION,1013,17,Bedok,Apartment
2010,KATONG PARK TOWERS,777,11,Marine Parade,Condominium
2010,KELLETT COURT,1096,4,Bukit Timah,Condominium
2010,KELLOCK LODGE,1024,3,Tanglin,Apartment
2010,KELULUT HILL,813,6,Serangoon,Terrace House
2010,KEMAMAN POINT,834,10,Novena,Apartment
2010,KEMAMAN VIEW,680,1,Novena,Apartment
2010,KEMBANGAN COURT,720,3,Bedok,Apartment
2010,KEMBANGAN PLAZA,866,1,Bedok,Apartment
2010,KENG LEE COURT,865,2,Kallang,Apartment
2010,KENG YEE GARDEN,590,1,Bedok,Apartment
2010,KENSINGTON PARK CONDOMINIUM,834,10,Serangoon,Condominium
2010,KENT RESIDENCES,1215,2,Kallang,Apartment
2010,KENTISH COURT,731,5,Kallang,Apartment
2010,KENTISH GREEN,744,16,Kallang,Apartment
2010,KENTISH LODGE,728,13,Kallang,Apartment
2010,KERRISDALE,882,54,Kallang,Condominium
2010,KEW COTTAGES,734,3,Bedok,Semi-Detached House
2010,KEW GATE,415,7,Bedok,Terrace House
2010,KEW GREEN,498,14,Bedok,Condominium
2010,KEW GROVE,627,1,Bedok,Semi-Detached House
2010,KEW PLACE,800,1,Bedok,Semi-Detached House
2010,KEW RESIDENCIA,515,4,Bedok,Terrace House
2010,KEW VALE,742,16,Bedok,Detached House
2010,KHEAM HOCK GARDENS,1187,1,Novena,Condominium
2010,KILAT COURT,644,3,Bukit Timah,Apartment
2010,KIM KEAT GARDENS,612,1,Novena,Apartment
2010,KIM KEAT HOUSE,619,2,Novena,Apartment
2010,KIM KEAT LODGE,724,3,Novena,Apartment
2010,KIM SIA COURT,1754,4,Newton,Apartment
2010,KIMNAN PARK,814,3,Bedok,Semi-Detached House
2010,KING'S ARCADE,972,4,Bukit Timah,Apartment
2010,KING'S COURT,761,1,Kallang,Apartment
2010,KING'S MANSION,1054,7,Marine Parade,Condominium
2010,KINGS APARTMENTS,665,2,Bedok,Apartment
2010,KINGSGROVE,751,4,Serangoon,Condominium
2010,KINGSLEY MANSIONS,931,10,Novena,Apartment
2010,KINGSTON TERRACE,647,2,Bedok,Apartment
2010,KINGSVILLE,1289,3,Bukit Timah,Semi-Detached House
2010,KISMIS COURT,513,1,Bukit Timah,Condominium
2010,KISMIS VIEW,517,3,Bukit Timah,Condominium
2010,KOON SENG COURT,771,1,Geylang,Apartment
2010,KOVAN 81,692,4,Hougang,Apartment
2010,KOVAN APARTMENTS,718,2,Hougang,Apartment
2010,KOVAN CREST,720,2,Hougang,Apartment
2010,KOVAN ESQUIRE,740,1,Hougang,Apartment
2010,KOVAN LODGE,535,1,Hougang,Apartment
2010,KOVAN MELODY,862,71,Hougang,Condominium
2010,KOVAN PRIMERA,739,3,Hougang,Apartment
2010,KOVANA,819,4,Hougang,Apartment
2010,KUM HING COURT,1876,6,River Valley,Apartment
2010,LA BELLE,648,6,Serangoon,Terrace House
2010,LA CRYSTAL,1455,5,River Valley,Apartment
2010,LA MAISON,1155,3,Novena,Apartment
2010,LA SUISSE,1221,13,Bukit Timah,Condominium
2010,LA VILLE,945,1,Kallang,Condominium
2010,LADYHILL PARK,1444,1,Tanglin,Detached House
2010,LAGOON VIEW,703,7,Bedok,Apartment
2010,LAGUNA 88,649,7,Bedok,Condominium
2010,LAGUNA GREEN,769,10,Bedok,Condominium
2010,LAGUNA PARK,880,30,Bedok,Apartment
2010,LAKEHOLMZ,665,30,Jurong West,Condominium
2010,LAKEPOINT CONDOMINIUM,451,27,Jurong West,Condominium
2010,LAKESIDE APARTMENTS,453,4,Jurong East,Apartment
2010,LAKESIDE GROVE,675,12,Jurong West,Terrace House
2010,LAKESIDE TOWER,428,12,Jurong East,Apartment
2010,LAKEVIEW ESTATE,706,14,Bishan,Apartment
2010,LAKEVIEW GARDENS,603,1,Novena,Detached House
2010,LANDBAY CONDOMINIUM,942,17,Bedok,Condominium
2010,LANDMARK TOWER,898,9,Outram,Apartment
2010,LANDRIDGE CONDOMINIUM,877,6,Queenstown,Condominium
2010,LANGSTON VILLE,1227,3,River Valley,Apartment
2010,LAUW AND SONS GARDEN,978,1,Bishan,Semi-Detached House
2010,LE ARC,482,2,Geylang,Apartment
2010,LE CONNEY PARK,677,7,Bedok,Apartment
2010,LE CRESCENDO,916,18,Geylang,Condominium
2010,LE HILL CONDOMINIUM,910,13,Queenstown,Condominium
2010,LE LOYANG,542,2,Pasir Ris,Apartment
2010,LE M RESIDENCE,769,2,Bedok,Apartment
2010,LE MERRITT,944,5,Bedok,Apartment
2010,LE REVE,816,18,Bedok,Condominium
2010,LE ROYCE @ LEITH PARK,437,1,Hougang,Terrace House
2010,LE SHANTIER,731,1,Novena,Apartment
2010,LE WILKIE,1171,4,Rochor,Apartment
2010,LE WOOD,677,7,Bukit Panjang,Condominium
2010,LEEDON 2,1275,5,Bukit Timah,Condominium
2010,LEGEND @ JANSEN,712,2,Hougang,Terrace House
2010,LEGENDA AT JOO CHIAT,665,13,Geylang,Condominium
2010,LEICESTER LODGE,794,3,Toa Payoh,Apartment
2010,LEIGHWOODS,1082,1,Bukit Timah,Condominium
2010,LEITH GROVE,846,4,Hougang,Apartment
2010,LEITH PARK,838,3,Hougang,Terrace House
2010,LENTOR VIEW,657,8,Ang Mo Kio,Semi-Detached House
2010,LENTOR VILLAS,728,6,Ang Mo Kio,Semi-Detached House
2010,LEONG BEE COURT,666,5,Toa Payoh,Apartment
2010,LEONIE GARDENS,1448,7,River Valley,Condominium
2010,LEONIE HILL RESIDENCES,1834,7,River Valley,Apartment
2010,LEONIE PARC VIEW,2703,1,River Valley,Apartment
2010,LEONIE SUITES,1758,19,River Valley,Apartment
2010,LEONIE TOWERS,1569,2,River Valley,Apartment
2010,LIGHTHOUSE,576,9,Pasir Ris,Condominium
2010,LILAC PARK,649,7,Serangoon,Semi-Detached House
2010,LILYDALE,563,31,Yishun,Executive Condominium
2010,LIMAU GROVE,831,2,Bedok,Terrace House
2010,LIMAU PARK,671,4,Bedok,Condominium
2010,LIMAU VILLAS,786,7,Bedok,Semi-Detached House
2010,LION TOWERS,1171,1,Novena,Apartment
2010,LIRIA TERRACE,849,5,Pasir Ris,Terrace House
2010,LIVINGSTON MANSIONS,740,1,Bedok,Apartment
2010,LLYN GARDENS,801,4,Hougang,Terrace House
2010,LONG NIAN COURT,891,1,Bedok,Apartment
2010,LOWLAND TERRACE,738,1,Hougang,Terrace House
2010,LOWLAND VIEW,673,1,Hougang,Detached House
2010,LOYANG COURT,509,1,Pasir Ris,Terrace House
2010,LOYANG GROVE,756,1,Pasir Ris,Terrace House
2010,LOYANG TOWNHOUSES,576,2,Pasir Ris,Condominium
2010,LOYANG VALLEY,491,45,Pasir Ris,Condominium
2010,LOYANG VILLAS,636,41,Pasir Ris,Terrace House
2010,LUCKY COURT,649,5,Bedok,Apartment
2010,LUCKY HILL,861,6,Bedok,Terrace House
2010,LUCKY PARK,1271,6,Bukit Timah,Semi-Detached House
2010,LUCKY PLAZA,1321,1,Orchard,Apartment
2010,LUTHERAN TOWERS,757,1,Bukit Timah,Apartment
2010,LYNDHURST GROVE,1180,2,Marine Parade,Semi-Detached House
2010,LYNNSVILLE 331,582,2,Queenstown,Terrace House
2010,MABELLE,997,6,Bedok,Apartment
2010,MACHUAN TERRACE,873,2,Serangoon,Semi-Detached House
2010,MACKENZIE 138,1189,7,Rochor,Apartment
2010,MACKENZIE 88,1512,5,Rochor,Apartment
2010,MACKENZIE REGENCY,1046,4,Rochor,Apartment
2010,MACPHERSON GARDEN ESTATE,969,34,Toa Payoh,Terrace House
2010,MACPHERSON GREEN,589,7,Geylang,Condominium
2010,MADEIRA COURT,727,1,Bedok,Apartment
2010,MAKEWAY VIEW,1456,2,Novena,Apartment
2010,MALAYSIA PARK,734,1,Bedok,Terrace House
2010,MALVERN SPRINGS,780,7,Marine Parade,Condominium
2010,MANDAI GARDEN,524,3,Yishun,Semi-Detached House
2010,MANDALAY MANSION,814,1,Novena,Apartment
2010,MANDALE HEIGHTS,1054,19,Novena,Apartment
2010,MANDARIN GARDEN CONDOMINIUM,877,69,Bedok,Condominium
2010,MANDARIN PARK,833,6,Bukit Timah,Semi-Detached House
2010,MANHATTAN MANSIONS,1478,2,River Valley,Apartment
2010,MANILA GARDENS,810,2,Bedok,Terrace House
2010,MANSIONS 28,577,3,Geylang,Apartment
2010,MAPLEWOODS,1140,67,Bukit Timah,Condominium
2010,MARINE GARDEN,739,1,Bedok,Terrace House
2010,MARINE VIEW MANSIONS,1042,1,Marine Parade,Condominium
2010,MARLENE VILLE,633,6,Serangoon,Terrace House
2010,MARTIA 8,931,2,Bedok,Apartment
2010,MARTIA RESIDENCE,800,2,Bedok,Apartment
2010,MARTIN EDGE,1374,1,River Valley,Apartment
2010,MARTINA MANSIONS,1273,4,Tanglin,Apartment
2010,MARYLAND ESTATE,1177,3,Bukit Timah,Detached House
2010,MARYMOUNT VIEW,770,9,Bishan,Condominium
2010,MAYBELLE LODGE,673,1,Bedok,Apartment
2010,MAYFAIR GARDENS,763,7,Bukit Timah,Condominium
2010,MAYFAIR PARK,394,3,Bukit Timah,Apartment
2010,MAYFLOWER GARDENS,678,10,Ang Mo Kio,Semi-Detached House
2010,MAYFLOWER VILLE,781,1,Ang Mo Kio,Semi-Detached House
2010,MAYSPRINGS,639,75,Bukit Panjang,Apartment
2010,MAYVIEW TOWNHOUSES,677,2,Ang Mo Kio,Terrace House
2010,MCMAHON PARK,1452,3,Bukit Timah,Semi-Detached House
2010,MEADOWLODGE,946,9,Bukit Timah,Condominium
2010,MEDGE,1292,4,Novena,Apartment
2010,MELINIA COURT,787,2,Bedok,Apartment
2010,MELLOW MANSIONS,1046,9,Bedok,Apartment
2010,MELROSE PARK,1476,6,Tanglin,Condominium
2010,MELROSE VILLAS,1010,1,Bedok,Semi-Detached House
2010,MELVILLE PARK,608,175,Tampines,Apartment
2010,MENDON SPRING,761,3,Queenstown,Apartment
2010,MERA EAST,781,7,Bedok,Apartment
2010,MERA GARDENS,734,7,Bukit Panjang,Detached House
2010,MERA SPRINGS,1104,14,Kallang,Condominium
2010,MERA TERRACE,989,6,Tampines,Terrace House
2010,MERA WOODS,750,20,Bukit Batok,Condominium
2010,MERALODGE,692,10,Bukit Batok,Condominium
2010,MERAPRIME,1245,25,Bukit Merah,Condominium
2010,MERGUI MANSIONS,660,1,Kallang,Apartment
2010,MEYER RESIDENCE,1384,4,Marine Parade,Apartment
2010,MILL POINT,1482,15,Tanglin,Apartment
2010,MIMOSA GARDENS,843,1,Serangoon,Semi-Detached House
2010,MIMOSA PARK,584,8,Serangoon,Condominium
2010,MIMOSA TERRACE,1072,13,Serangoon,Terrace House
2010,MIMOSA VALE,752,3,Serangoon,Semi-Detached House
2010,MIMOSA VILLAS,632,3,Serangoon,Semi-Detached House
2010,MIN YUAN,998,3,Rochor,Apartment
2010,MINBU COURT,781,2,Novena,Apartment
2010,MINBU VILLA,734,4,Novena,Apartment
2010,MING PARK,780,3,Bishan,Semi-Detached House
2010,MING TECK PARK,1155,8,Bukit Timah,Detached House
2010,MINT RESIDENCES @ JANSEN,876,9,Hougang,Apartment
2010,MINTON COURT,534,1,Hougang,Apartment
2010,MIRAGE TOWER,1417,28,Singapore River,Condominium
2010,MIRAMAR GARDENS,845,1,Hougang,Terrace House
2010,MISTRAL PARK,746,4,Tampines,Terrace House
2010,MODENA,702,23,Tampines,Condominium
2010,MONARCHY APARTMENTS,787,4,Novena,Apartment
2010,MONTEREY PARK CONDOMINIUM,841,18,Clementi,Condominium
2010,MONTROSA,712,20,Bukit Batok,Condominium
2010,MONTVIEW,1301,12,Bukit Timah,Condominium
2010,MOONSTONE RESIDENCES,747,5,Kallang,Apartment
2010,MOONSTONE ROYALE,894,3,Kallang,Apartment
2010,MOONSTONE VIEW,794,3,Kallang,Apartment
2010,MORIMASA GARDENS,1263,2,Novena,Condominium
2010,MORO MANSIONS,625,2,Geylang,Apartment
2010,MOULMEIN COURT,738,2,Novena,Apartment
2010,MOUNT ECHO PARK,1207,4,Tanglin,Detached House
2010,MOUNT FABER LODGE,1140,7,Bukit Merah,Condominium
2010,MOUNT ROSIE GARDEN,1311,1,Novena,Condominium
2010,MOUNT SINAI,1113,3,Bukit Timah,Semi-Detached House
2010,MOUNTBATTEN LODGE,1413,4,Marine Parade,Apartment
2010,MOUNTBATTEN REGENCY,867,1,Marine Parade,Apartment
2010,MUGLISTON HILL,771,3,Hougang,Terrace House
2010,MUN WAH GARDEN,593,2,Ang Mo Kio,Semi-Detached House
2010,MURANO,934,2,Queenstown,Apartment
2010,MUTIARA CREST,1183,8,Tanglin,Apartment
2010,MUTIARA VIEW,1246,8,Tanglin,Apartment
2010,N.A.,900,1269,Ang Mo Kio,Apartment
2010,NAM PENG CENTRE,474,1,Hougang,Apartment
2010,NANYANG PARK,625,9,Hougang,Detached House
2010,NASSIM 9,2165,1,Tanglin,Apartment
2010,NASSIM JADE,2309,1,Tanglin,Condominium
2010,NASSIM MANSION,2726,2,Tanglin,Apartment
2010,NATHAN PLACE,1491,5,Tanglin,Condominium
2010,NATURE MANSIONS,734,2,Bedok,Apartment
2010,NEPTUNE COURT,766,32,Bedok,Apartment
2010,NEW COURT,825,1,Novena,Apartment
2010,NEW SOO CHOW GARDENS,1114,2,Bishan,Terrace House
2010,NEWTON 18,1478,9,Novena,Apartment
2010,NEWTON 21,1347,5,Novena,Apartment
2010,NEWTON ONE,1731,2,Novena,Condominium
2010,NEWTON SUITES,1770,14,Novena,Apartment
2010,NICOLE GREEN,856,2,Geylang,Apartment
2010,NICON GARDENS,323,1,Bukit Batok,Condominium
2010,NIM GARDENS,657,9,Serangoon,Condominium
2010,NINETEEN SHELFORD ROAD,1193,30,Bukit Timah,Condominium
2010,NIVEN LOFT,940,3,Rochor,Apartment
